Territorial emissions in MtCO₂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,8.9064,4.632,158.4816,0.46899,25.4656,0.13923,0.59723,189.9204,5.203,0.88302,410.3881,67.2173,34.7273,2.235,31.5595,81.7616,1.4079,58.1345,99.7416,0.62654,5.3362,0.61922,1.6244,21.2393,0.10259,21.7304,6.3445,492.748,0.23083,7.6329,45.4193,3.9846,0.42869,10.6472,9.9649,558.8716,0.53494,,0.19786,2.3744,84.2505,9762.7137,94.2081,0.20885,5.7293,0.069616,7.8559,18.09,27.7686,6.2032,7.375,106.6484,11.9827,2.6594,36.9056,0.42777,0.17221,24.6446,39.3571,239.3824,6.5958,7.5583,0.55748,17.4329,14.4945,0.63021,,1.1761,47.251,334.1999,,0.86837,6.5217,0.5899,10.0677,798.0136,13.9173,,71.3596,0.5266,0.2748,,16.9265,2.7412,0.30411,2.3747,2.9795,9.7223,43.3658,47.0391,3.4937,2354.658,540.0857,644.6836,152.422,40.3669,61.1642,358.1444,8.1634,1203.1839,24.6983,277.6957,18.1345,0.05496,8.7935,109.9045,9.6217,16.4581,7.2107,26.4415,2.2131,0.64352,60.1713,0.14984,13.1556,9.0904,1.7807,3.374,1.2056,237.2937,1.4363,4.2896,1.3756,0.1429,,2.6271,4.3455,478.8277,0.1429,4.9037,25.6291,2.0152,0.029312,58.4575,8.5473,21.1404,3.974,0.051296,10.088,164.6079,5.4817,34.1455,5.4061,2.1452,123.8531,0.007328,34.2001,6.6575,44.678,3.2316,65.9251,178.0321,0.21251,10.4389,7.0277,7.1934,52.7327,120.9867,323.5549,50.3109,87.3851,1.7038,76.3122,1634.885,1.0483,,0.014656,0.23816,0.47632,0.065952,0.24182,0.23816,0.15022,641.6616,10.0157,45.0434,0.55326,1.1428,49.1,34.9628,14.4584,0.28946,0.63754,457.0901,637.9141,259.6249,22.987,19.7333,2.9208,1.0552,43.4136,39.1721,26.947,280.188,5.6925,13.6471,284.0455,0.64297,2.312,0.12458,39.8931,30.595,405.9502,63.4903,0.32976,0.010992,4.8174,233.961,226.6047,399.4301,5252.9322,6.5176,110.139,0.15022,152.7114,220.9799,0.025648,,10.0071,5.8643,10.5811
2017,9.6774,5.293,165.1739,0.46899,23.5953,0.12824,0.60456,186.8989,5.5402,0.89035,413.8177,69.5985,34.6986,2.4769,32.8352,86.5305,1.3883,59.3819,99.192,0.61555,5.5807,0.63387,1.7116,22.1712,0.10259,22.1562,7.07,498.2664,0.17954,9.3094,47.5205,4.6222,0.51296,12.0876,9.5859,569.603,0.57525,,0.21618,2.3442,84.1383,10006.343,86.6105,0.26014,5.6526,0.076944,8.029,18.7191,24.5665,4.9684,7.5051,107.7458,12.0019,2.9171,34.6525,0.41374,0.15389,24.0169,39.1742,260.6753,5.9697,6.8315,0.55706,18.616,14.7739,0.70715,,1.308,44.657,337.1014,,0.87203,5.4946,0.59357,10.1725,784.5939,12.4377,,74.8418,0.54382,0.29312,,17.3205,3.239,0.30411,2.3268,3.1392,10.2315,42.4312,49.4235,3.611,2426.6069,556.9442,696.3999,166.7039,39.0756,58.8451,352.6786,7.7975,1187.4845,25.8135,293.4765,17.7094,0.065952,8.0225,103.9502,9.3607,19.6838,7.2153,27.8241,2.5135,0.67042,69.5801,0.15577,13.32,9.2628,1.9273,3.976,1.2297,244.4571,1.5132,4.77,1.5369,0.14656,,3.5811,4.536,464.4065,0.1429,5.2205,34.1354,2.1031,0.029312,61.1038,6.9054,23.6301,4.0989,0.05496,12.4198,162.0777,5.5838,35.6846,5.4613,2.2498,118.7205,0.007328,69.6749,7.1521,44.165,3.2683,66.2422,218.3608,0.21618,9.8161,6.5465,7.9325,54.859,134.4466,336.7669,55.1652,100.1113,1.4546,79.1582,1666.1212,1.1551,,0.010992,0.24182,0.49098,0.065952,0.21618,0.24549,0.13923,613.6855,10.7601,45.5296,0.57525,1.0882,50.1,36.1667,14.6167,0.28579,0.63754,439.9956,654.5373,273.5798,22.8729,20.3098,2.4264,0.98562,42.4384,38.1648,31.5907,285.73,6.858,13.6816,283.3476,0.68967,1.9914,0.13557,40.3181,31.2717,430.9009,63.4402,0.35174,0.010992,5.4093,223.0808,212.9132,387.3671,5212.1623,6.1589,108.9309,0.1429,139.0733,227.6132,0.025648,,9.6946,6.8502,9.8267
2018,10.6019,4.895,172.7053,0.4983,23.3054,0.1319,0.61555,180.5993,5.8223,0.87203,415.5912,66.5617,34.5685,2.4366,32.6334,86.6113,1.4762,62.1569,100.1586,0.60456,5.669,0.69616,1.7341,22.4982,0.098928,22.075,7.6398,478.3791,0.16122,9.3445,43.577,5.2262,0.64508,13.9338,9.8475,579.0788,0.57158,,0.21984,2.3835,84.4389,10332.9924,86.731,0.28579,6.5465,0.076944,8.0124,17.7026,23.0195,4.3199,7.323,106.3355,10.4152,3.7737,34.6017,0.47518,0.16122,25.7562,38.4291,249.2174,6.2626,7.0516,0.62301,17.8007,15.7866,0.72547,,1.3555,45.734,321.9397,,0.87936,5.567,0.64853,10.0625,760.0463,15.1901,,71.7781,0.54465,0.30778,,18.5227,3.162,0.31144,2.503,3.4066,9.8613,42.6006,49.3762,3.6671,2593.0579,594.1014,689.7829,184.7766,39.0094,59.9858,349.0621,8.0864,1142.4809,25.142,307.1741,18.838,0.065952,8.0447,106.7227,11.1715,20.5581,7.8573,26.1568,2.3706,0.60574,65.3229,0.14295,13.4702,9.5673,1.2421,3.7327,1.723,262.6434,1.7404,5.1983,1.5474,0.14656,,4.4518,4.4591,468.4133,0.1429,5.4341,45.3156,2.3999,0.029312,62.3059,7.0102,34.0168,4.2099,0.05496,13.999,158.0422,5.913,35.7025,5.1992,1.8034,112.6125,0.010992,62.5901,7.6358,44.405,2.9568,70.3755,210.3478,0.21251,9.5029,7.5922,8.4008,55.8482,140.785,336.0694,51.3403,95.4675,1.7367,79.6392,1712.4944,1.2874,,0.010992,0.24549,0.5093,0.058624,0.24182,0.23816,0.13923,637.4871,11.3304,44.3204,0.6009,1.0259,50.3,36.1599,14.5199,0.28946,0.63754,434.5813,670.1687,268.5899,20.0969,20.516,2.0893,1.0332,42.0585,36.859,29.3765,283.897,8.0605,14.4104,288.3049,0.61702,2.1249,0.13557,40.3245,31.1341,422.0586,62.7563,0.36274,0.010992,5.5492,231.6638,209.7022,379.7298,5377.7974,6.5673,102.2881,0.17954,111.2253,255.3187,0.025648,,11.5954,7.4194,11.2054
2019,10.8251,4.8269,179.9066,0.49098,22.0471,0.14656,0.6412,178.5081,6.2841,0.82806,415.7698,67.946,37.7456,2.5062,37.5795,94.8081,1.4286,62.0963,99.6842,0.70715,5.2622,0.59357,1.619,22.6051,0.10992,20.8104,6.7271,473.3898,0.1832,10.7328,42.2675,5.621,0.68883,18.6293,9.606,582.025,0.63021,,0.22717,2.2995,91.9771,10713.9848,94.4979,0.31144,7.2936,0.076944,7.6984,17.8303,22.4942,2.2534,7.3442,101.0088,10.5351,4.1212,30.9418,0.54323,0.17221,28.3747,40.0618,258.7416,7.5531,5.5346,0.645,12.2881,17.2357,0.74013,,1.3557,42.442,315.0153,,0.89035,5.3308,0.71082,10.8866,709.8267,16.4184,,65.7363,0.55541,0.32976,,19.3038,3.921,0.32243,2.7558,3.1281,11.2188,41.9002,49.1657,3.5561,2612.888,653.7916,735.3474,190.2339,37.3234,58.6557,339.6335,9.476,1105.478,24.7468,275.2898,19.796,0.065952,8.3897,108.5486,9.043,19.0804,7.6485,25.6614,2.3889,0.93166,76.2474,0.14902,13.7072,9.7618,1.2128,4.2967,1.7208,279.842,1.9932,5.8326,1.6488,0.14656,,4.6203,4.5214,468.2357,0.14656,5.495,47.2436,2.4769,0.021984,68.7397,7.1011,33.6204,4.239,0.05496,12.7505,152.4223,5.6729,36.7318,5.2226,2.5134,133.8235,0.007328,69.4903,7.6469,42.793,3.2646,71.7245,207.6224,0.21984,13.128,7.9857,8.1333,58.365,143.5258,317.7248,47.5831,101.019,1.7807,76.4571,1705.0309,1.3727,,0.014656,0.25282,0.50197,0.065952,0.2235,0.27114,0.1429,657.5878,12.713,44.2785,0.59357,1.0039,49,33.8313,14.0394,0.29312,0.63754,464.1139,646.1023,250.5961,21.2356,21.6406,2.6358,1.1212,40.8336,36.7208,27.402,274.445,8.6919,16.3772,281.8774,0.67543,2.3186,0.16122,40.7829,30.3534,402.6923,63.1778,0.36274,0.010992,5.7612,221.9432,219.7757,364.7533,5262.1451,6.4093,108.4291,0.16488,105.2868,339.147,0.025648,,11.8372,7.7508,10.2629
2020,11.6059,4.7111,168.1779,0.38106,16.533,0.1429,0.61922,165.1209,6.7954,0.82074,399.1839,62.1757,36.2332,2.0335,37.3959,95.4543,1.2372,59.0556,91.2283,0.58402,5.5176,0.43602,1.2503,18.3116,0.11358,20.8318,5.551,445.2081,0.17954,11.1569,36.6442,5.3773,0.73905,19.0342,9.7156,526.5816,0.51662,,0.23816,2.3564,80.1782,10905.693,89.7315,0.37373,7.6773,0.065952,6.7705,16.8816,21.2772,1.8137,7.015,91.6738,11.0155,4.3015,28.294,0.46306,0.15755,27.0154,32.9094,235.3576,6.5945,6.4115,0.64091,9.1983,15.8499,0.75845,,1.0039,37.7,280.49,,0.83173,5.6247,0.69982,10.5749,648.3569,19.1678,,55.5582,0.53715,0.28946,,17.1647,4.4994,0.29678,3.3606,3.238,9.5261,33.4971,47.1074,3.3406,2421.5523,608.2232,756.6064,161.1153,35.1245,59.1563,302.6024,6.9023,1040.4834,20.9605,255.4865,21.9818,0.065952,8.4514,95.6548,8.3485,19.4917,6.998,23.8149,2.1728,0.77963,34.2374,0.14193,13.5627,8.0749,1.0332,3.9749,1.7682,263.1994,1.6781,6.4479,1.6004,0.14656,,4.7815,3.8069,428.9403,0.14656,5.2376,37.0731,2.4072,0.021984,64.5642,6.3761,34.5875,3.8321,0.051296,15.6315,136.6701,5.1092,34.0228,4.6605,2.4611,129.4971,0.007328,65.5476,6.9616,41.231,3.3269,68.6254,230.7541,0.21251,7.2502,7.8667,7.3774,46.9246,132.2321,302.4327,41.7383,102.5012,1.6928,73.7102,1632.9293,1.3718,,0.010992,0.23083,0.48365,0.062288,0.23816,0.24182,0.13923,616.0858,10.821,45.1698,0.59723,1.0259,46.7,31.1542,12.8549,0.28946,0.59723,434.0665,597.6343,211.8426,20.6249,21.1652,2.918,1.1212,36.7025,34.2282,26.3127,272.2022,9.4045,16.2504,271.9233,0.64649,2.4388,0.1832,35.0663,28.4902,412.9269,64.2604,0.35907,0.010992,5.5714,206.8238,217.3796,326.2632,4714.628,6.4737,109.632,0.20152,80.9271,362.4596,0.025648,,10.884,8.1443,8.4945
2021,10.2719,5.1341,179.5963,0.41037,19.1956,0.1429,0.63754,191.1078,7.4171,0.85738,389.0195,65.7575,38.293,2.4769,36.1958,107.6211,1.1757,60.9382,94.8861,0.61302,5.7593,0.51662,1.5958,21.7563,0.11358,21.2641,6.009,498.0169,0.1832,11.7127,42.4251,6.2893,0.77534,19.2482,9.6053,540.3116,0.54594,,0.24182,2.6701,83.6552,11447.9129,94.3233,0.4983,7.4146,0.069616,7.6472,17.4107,22.5526,2.0005,7.1704,96.6452,13.669,4.2686,29.5875,0.53155,0.16122,30.8353,38.2042,260.9358,7.5814,7.1192,0.68164,10.3907,16.1608,0.78043,,1.0955,37.798,305.6072,,0.8757,5.5315,0.72547,11.0945,678.7773,20.5462,,57.5192,0.56672,0.31144,,19.805,4.1257,0.30411,3.5813,3.4835,10.1879,33.717,48.331,3.5083,2674.2219,619.6224,779.7556,159.0449,37.5443,59.008,335.9778,7.3455,1061.9053,20.6385,255.1429,22.3142,0.065952,8.816,95.1302,10.3267,22.8012,7.2381,19.2913,3.4258,0.78256,56.5409,0.14588,13.8511,8.4206,1.0259,4.4549,1.8847,273.1525,1.9712,6.886,1.6109,0.14656,,4.5031,3.9718,446.8341,0.1429,5.8496,41.8524,2.4109,0.021984,70.2452,7.8676,29.5999,3.9009,0.05496,15.7236,139.6837,4.5368,34.3226,5.1449,2.7128,135.0704,0.007328,53.9516,6.4887,41.028,3.6347,75.1163,247.9013,0.21251,10.5408,8.1296,8.1333,52.0167,141.174,330.9794,40.2841,104.244,1.7551,77.2704,1711.9933,1.6587,,0.010992,0.23083,0.50563,0.05496,0.2345,0.24549,0.1429,695.8419,12.3094,43.684,0.61189,1.2568,50.1,35.216,13.0589,0.28946,0.61922,425.9179,616.075,229.0694,23.0152,22.2184,2.6431,1.0113,38.6337,35.7798,26.0345,283.5709,9.2278,18.2666,267.1418,0.62017,2.6705,0.19053,36.4131,31.1668,452.7028,63.4347,0.3664,0.010992,6.1672,210.1533,216.2317,344.5101,5032.2128,7.8331,120.2409,0.21618,78.4599,313.9725,0.029312,,10.8706,7.7857,10.2036
2022,10.5578,5.1734,184.5581,0.41956,20.2502,0.13854,0.61811,204.0807,7.1646,0.83126,384.3621,61.4891,40.3915,2.4017,35.652,113.8629,1.1433,59.3844,89.0021,0.63244,5.7924,0.50089,1.6353,22.3782,0.11012,20.9634,6.5955,483.8406,0.17762,11.3544,46.9657,6.3739,0.70729,19.6086,10.0458,550.6116,0.55498,,0.27052,3.0047,82.5369,11350.5377,98.2925,0.45092,8.1112,0.071282,7.8473,17.6082,21.8823,1.9396,7.1975,95.1078,13.6438,4.6306,28.4315,0.49426,0.1563,30.4308,40.522,271.1685,7.8002,6.8259,0.62345,11.7572,15.1569,0.78999,,1.1218,36.367,293.5017,,0.89666,5.8347,0.73748,11.5271,671.4715,20.287,,58.0795,0.58763,0.32096,,19.1137,4.194,0.30915,3.6272,3.3809,10.4815,31.5318,44.8425,3.6132,2831.1663,737.0726,800.7466,171.2792,36.7114,60.9462,340.6723,7.1368,1032.6868,20.2545,254.4142,21.3974,0.067531,8.6922,97.4606,10.0321,23.4361,6.6197,18.9224,3.8326,0.79208,57.5461,0.15332,12.8567,7.2767,1.0368,4.3095,1.7482,285.448,2.0184,6.9884,1.7736,0.15007,,4.5776,3.9282,465.3357,0.14632,5.79,43.4148,2.3905,0.021314,69.5055,8.3578,29.5327,4.0848,0.056276,16.089,127.241,5.1152,31.6101,5.2961,2.6974,131.5682,0.0075034,56.1924,7.1274,40.808,3.5156,76.6058,223.8344,0.2176,11.3555,8.2006,8.1074,54.793,144.8978,315.0423,40.6871,106.1519,1.5882,72.9928,1802.1899,1.5408,,0.010657,0.2238,0.49023,0.053286,0.22735,0.25136,0.15985,723.3314,12.2747,43.5168,0.5537,1.2776,47.8727,31.5502,12.7013,0.29639,0.56033,405.3117,602.0924,234.657,19.9031,20.2401,2.6398,1.0797,37.4744,32.8189,25.3138,273.6688,8.9659,17.7359,272.5734,0.6493,2.6823,0.19509,36.3059,31.9476,437.3053,64.1544,0.35524,0.011255,5.6379,141.1264,225.9772,313.8348,5078.8713,7.8198,125.0388,0.22135,87.5146,297.6338,0.030014,,10.2961,7.5218,10.4249
2023,11.0202,5.1443,178.1328,0.42387,20.7805,0.14453,0.64483,195.806,7.6083,0.86718,382.972,58.578,43.937,2.5054,36.5268,113.4269,1.1917,56.4908,83.3685,0.6679,5.5923,0.52253,1.7131,23.3594,0.11488,20.1791,6.7136,486.4701,0.18529,11.7696,36.0936,6.1866,0.7097,20.1784,9.9414,549.299,0.53497,,0.28121,3.0794,77.2877,11902.5032,105.2387,0.44873,7.6743,0.072832,8.279,17.5241,23.0974,2.0234,7.1742,85.6242,13.1956,4.616,27.2648,0.49254,0.16306,32.0196,43.1729,269.0062,8.2303,6.1414,0.62076,10.0187,15.2271,0.79762,,1.1462,31.622,272.4758,,0.91615,5.4109,0.7109,11.7689,596.1514,19.6472,,55.1962,0.5964,0.33936,,20.3823,4.0428,0.298,3.5451,3.522,11.0422,33.8711,40.1902,3.7625,3062.3245,733.2239,817.8799,176.4579,34.4328,59.4895,313.4606,7.6487,988.7847,21.1889,255.1615,21.531,0.068999,8.3767,99.2334,10.1523,24.7963,6.5129,19.4755,3.8888,0.771,60.9759,0.15724,12.4617,6.9931,1.0575,4.4764,1.7524,288.8237,2.0623,6.7617,1.8222,0.15333,,4.4126,4.1389,482.6234,0.1495,5.9622,46.87,2.3284,0.022235,68.6676,8.0234,30.2332,4.1742,0.057499,16.6772,118.6684,5.0676,30.1192,5.5884,2.5976,128.5397,0.0076666,60.7642,7.4488,38.901,3.4969,78.5113,200.6667,0.22233,14.0183,8.322,8.1393,55.8636,154.5787,289.2815,37.2281,115.7118,1.5805,68.2395,1815.9247,1.5402,,0.011118,0.23347,0.51141,0.055588,0.23718,0.25683,0.16617,736.2053,11.9006,42.3578,0.55101,1.2315,49.2528,30.7392,11.3284,0.30283,0.55761,401.8931,577.4166,221.6156,20.3175,20.0015,2.6474,1.1042,36.5563,32.7373,25.5033,261.1526,9.0545,18.066,264.3886,0.63212,2.62,0.19933,34.3179,32.7929,432.0773,63.3626,0.37059,0.0115,5.6137,136.4606,229.3836,305.1463,4911.391,7.8659,124.7684,0.22616,99.5689,334.7261,0.030666,,10.0349,7.7489,11.164
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOURCES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Territorial,"<b>For sources and methods, see Andrew and Peters (2023), Friedlingstein et al. (2023), and Peters et al. (2011)..</b><br /><br /><br />Friedlingstein, P., O'Sullivan, M., Jones, M. W., Andrew, R. M., Bakker, D. C. E., Hauck, J., Landschützer, P., Le Quéré, C., Luijkx, I. T., Peters, G. P., Peters, W., Pongratz, J., Schwingshackl, C., Sitch, S., Canadell, J. G., Ciais, P., Jackson, R. B., Alin, S. R., Anthoni, P., Barbero, L., Bates, N. R., Becker, M., Bellouin, N., Decharme, B., Bopp, L., Brasika, I. B. M., Cadule, P., Chamberlain, M. A., Chandra, N., Chau, T.-T.-T., Chevallier, F., Chini, L. P., Cronin, M., Dou, X., Enyo, K., Evans, W., Falk, S., Feely, R. A., Feng, L., Ford, D. J., Gasser, T., Ghattas, J., Gkritzalis, T., Grassi, G., Gregor, L., Gruber, N., Gürses, Ö., Harris, I., Hefner, M., Heinke, J., Houghton, R. A., Hurtt, G. C., Iida, Y., Ilyina, T., Jacobson, A. R., Jain, A., Jarníková, T., Jersild, A., Jiang, F., Jin, Z., Joos, F., Kato, E., Keeling, R. F., Kennedy, D., Klein Goldewijk, K., Knauer, J., Korsbakken, J. I., Körtzinger, A., Lan, X., Lefèvre, N., Li, H., Liu, J., Liu, Z., Ma, L., Marland, G., Mayot, N., McGuire, P. C., McKinley, G. A., Meyer, G., Morgan, E. J., Munro, D. R., Nakaoka, S.-I., Niwa, Y., O'Brien, K. M., Olsen, A., Omar, A. M., Ono, T., Paulsen, M. E., Pierrot, D., Pocock, K., Poulter, B., Powis, C. M., Rehder, G., Resplandy, L., Robertson, E., Rödenbeck, C., Rosan, T. M., Schwinger, J., Séférian, R., Smallman, T. L., Smith, S. M., Sospedra-Alfonso, R., Sun, Q., Sutton, A. J., Sweeney, C., Takao, S., Tans, P. P., Tian, H., Tilbrook, B., Tsujino, H., Tubiello, F., van der Werf, G. R., van Ooijen, E., Wanninkhof, R., Watanabe, M., Wimart-Rousseau, C., Yang, D., Yang, X., Yuan, W., Yue, X., Zaehle, S., Zeng, J., and Zheng, B.: Global Carbon Budget 2023, Earth Syst. Sci. Data Discuss. Available at: <a href=""https://doi.org/10.5194/essd-2023-409"" target=""_blank""> https://doi.org/10.5194/essd-2023-409</a><br /><br />Andrew, R.M. and Peters, G.P. (2023): The Global Carbon Project's fossil CO<sub>2</sub> emissions dataset. Available at: <a href=""https://zenodo.org/doi/10.5281/zenodo.5569234"" target=""_blank"">Andrew and Peters, 2023.</a><br /><br />Peters, G.P., Minx, J.C., Weber, C.L., and O. Edenhofer (2011), Growth in emission transfers via international trade from 1990 to 2008. Proceedings of the National Academy of Sciences (PNAS), 108(21), 8903-8908, Available at: <a href=""https://doi.org/10.1073/pnas.1006388108"" target=""_blank"">Peters et al., 2011.</a><br /><br />The use of data is conditional on citing the original data sources. <br /><br />Data for years 2021 and 2022 are preliminary.<br /><br />",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
